sample_id,timestamp,lat_rx_wls_deg,lon_rx_wls_deg,alt_rx_wls_m,latDeg,lngDeg,heightAboveWgs84EllipsoidM,distance_error,folder
106,1273529743442.0,37.43970801442072,-122.11560953723216,-90.62505162329305,37.4418482542,-122.1154007764,33.8,238.6964323137181,2020-05-14-US-MTV-1\Pixel4
107,1273529744442.0,37.43989221014752,-122.11577679010789,-90.26155552977424,37.4420189468,-122.1155786176,33.79,237.12865619380344,2020-05-14-US-MTV-1\Pixel4
108,1273529745442.0,37.44005832906703,-122.11596624123511,-91.26755471635435,37.4421872661,-122.1157553016,33.79,237.45839833138393,2020-05-14-US-MTV-1\Pixel4
109,1273529746442.0,37.4402000251198,-122.11613537414094,-92.6743368782183,37.4423541076,-122.1159315614,33.79,240.19797462050465,2020-05-14-US-MTV-1\Pixel4
110,1273529747442.0,37.44039171935414,-122.11630343112584,-91.81189151308038,37.4425227491,-122.1161083303,33.79,237.58490453365346,2020-05-14-US-MTV-1\Pixel4
111,1273529748442.0,37.44190490432759,-122.11391194047128,401.5847910178148,37.4426921027,-122.1162869324,33.78,227.2135951802883,2020-05-14-US-MTV-1\Pixel4
112,1273529749442.0,37.441236568768,-122.11458056818272,329.3352436777957,37.4428614173,-122.1164657271,33.77,245.64805475802845,2020-05-14-US-MTV-1\Pixel4
113,1273529750442.0,37.44197011852052,-122.11644108294914,-42.510128866500814,37.4430295916,-122.1166423629,33.75,119.14068747933672,2020-05-14-US-MTV-1\Pixel4
114,1273529751442.0,37.44107401852347,-122.11700989385052,-90.51373077031884,37.4431961848,-122.1168159004,33.76,236.59482754722788,2020-05-14-US-MTV-1\Pixel4
115,1273529752442.0,37.441245596337176,-122.11718973560043,-93.4240295879014,37.4433607202,-122.1169873715,33.78,235.86862924489748,2020-05-14-US-MTV-1\Pixel4
116,1273529753442.0,37.44279944839023,-122.11574059575592,-33.05652356714718,37.4435236372,-122.1171591529,33.77,148.8908236711918,2020-05-14-US-MTV-1\Pixel4
117,1273529754442.0,37.44155815624546,-122.11754681860512,-93.56950843261252,37.4436873425,-122.1173308577,33.77,237.52116894192076,2020-05-14-US-MTV-1\Pixel4
118,1273529755442.0,37.44172662567896,-122.11771732042608,-95.37272985871503,37.4438523635,-122.1175027561,33.79,237.1290753972048,2020-05-14-US-MTV-1\Pixel4
119,1273529756442.0,37.44189091209236,-122.11788752504565,-92.42122545032336,37.4440172719,-122.1176751999,33.74,237.18230764169587,2020-05-14-US-MTV-1\Pixel4
120,1273529757442.0,37.442047815974085,-122.1180505695437,-93.54595086425488,37.4441804669,-122.1178467394,33.74,237.82174054730066,2020-05-14-US-MTV-1\Pixel4
121,1273529758442.0,37.442227357405365,-122.11822413804748,-96.9233639005498,37.4443415729,-122.118016113,33.72,235.80629283983325,2020-05-14-US-MTV-1\Pixel4
122,1273529759442.0,37.44235956228713,-122.11839530757454,-95.33355108117657,37.4445000349,-122.1181837785,33.69,238.7411866447572,2020-05-14-US-MTV-1\Pixel4
123,1273529760442.0,37.4425264263015,-122.11855445440428,-92.0822066898162,37.4446567154,-122.1183489063,33.68,237.571399071993,2020-05-14-US-MTV-1\Pixel4
124,1273529761442.0,37.44268121034581,-122.1187275803431,-95.55748749308908,37.4448133833,-122.1185117128,33.65,237.85152109558715,2020-05-14-US-MTV-1\Pixel4
125,1273529762442.0,37.4428431613232,-122.11889005375724,-94.9264499793173,37.4449695847,-122.1186752052,33.67,237.20704474836822,2020-05-14-US-MTV-1\Pixel4
126,1273529763442.0,37.4430028760877,-122.11902975918244,-94.72442621620786,37.4451252651,-122.1188395692,33.65,236.5954311912632,2020-05-14-US-MTV-1\Pixel4
127,1273529764442.0,37.44402205366382,-122.12043188538954,-154.36279018597546,37.4452792556,-122.1190037614,33.63,188.25022111488008,2020-05-14-US-MTV-1\Pixel4
128,1273529765442.0,37.44378463666923,-122.11729633421038,319.80632521032686,37.4454318278,-122.1191657728,33.62,246.54606224631058,2020-05-14-US-MTV-1\Pixel4
129,1273529766442.0,37.44485551340535,-122.11790272218636,-33.54486482773192,37.4455838218,-122.1193252273,33.62,149.42896435532458,2020-05-14-US-MTV-1\Pixel4
130,1273529767442.0,37.444601144639016,-122.1200373435766,-443.3234184946901,37.4457348722,-122.1194832604,33.62,135.2221642194058,2020-05-14-US-MTV-1\Pixel4
131,1273529768442.0,37.44376326604461,-122.11985721142614,-94.42043414545492,37.4458846249,-122.1196392793,33.63,236.66765895455825,2020-05-14-US-MTV-1\Pixel4
132,1273529769442.0,37.444901567217165,-122.12035689864038,-443.70862703044565,37.4460321892,-122.1197938131,33.63,135.1904160700309,2020-05-14-US-MTV-1\Pixel4
133,1273529770442.0,37.44409009158734,-122.1199576305689,-54.00181392070545,37.4461781118,-122.1199459558,33.64,232.17954200821393,2020-05-14-US-MTV-1\Pixel4
134,1273529771442.0,37.44424810194048,-122.12011763969078,-57.07835957746039,37.4463222238,-122.1200959708,33.65,230.63976135525598,2020-05-14-US-MTV-1\Pixel4
135,1273529772442.0,37.44439309370762,-122.12027330822237,-59.78985368930866,37.446464286,-122.1202443593,33.64,230.32025427508552,2020-05-14-US-MTV-1\Pixel4
136,1273529773442.0,37.44495766257239,-122.11852199499864,316.1660807797642,37.4466042868,-122.1203913541,33.63,246.49280560804436,2020-05-14-US-MTV-1\Pixel4
137,1273529774442.0,37.44459936170702,-122.12074644666558,-97.35993502985092,37.446742721,-122.12053648,33.62,239.05041018572203,2020-05-14-US-MTV-1\Pixel4
138,1273529775442.0,37.44476868690076,-122.12090700021912,-98.22285493892096,37.4468811071,-122.1206816432,33.61,235.73142253969803,2020-05-14-US-MTV-1\Pixel4
139,1273529776442.0,37.44797559968228,-122.11988113361964,-537.8611130768219,37.4470208414,-122.1208279787,33.6,135.12046559832635,2020-05-14-US-MTV-1\Pixel4
140,1273529777442.0,37.44598092885793,-122.12177301826162,-490.3863596259652,37.447162195,-122.1209753689,33.6,149.03526111333736,2020-05-14-US-MTV-1\Pixel4
141,1273529778442.0,37.44517463721923,-122.12133165096787,-96.62685255466018,37.4473050481,-122.1211248314,33.6,237.59345126235596,2020-05-14-US-MTV-1\Pixel4
142,1273529779442.0,37.44533756702745,-122.12149418666628,-102.16280157352642,37.4474494318,-122.1212767583,33.6,235.61181471694587,2020-05-14-US-MTV-1\Pixel4
143,1273529780442.0,37.44547534802445,-122.12164779132242,-101.29458021224052,37.4475957686,-122.1214311187,33.61,236.55461994267537,2020-05-14-US-MTV-1\Pixel4
144,1273529781442.0,37.44561565035441,-122.12179477527876,-97.47580196175004,37.4477439713,-122.1215879548,33.59,237.3617468549873,2020-05-14-US-MTV-1\Pixel4
145,1273529782442.0,37.44380591850925,-122.12281406572312,468.91264174653367,37.4478942133,-122.1217467373,33.6,464.25993861845706,2020-05-14-US-MTV-1\Pixel4
146,1273529783442.0,37.44728450683783,-122.11950606934435,401.2112644818428,37.4480471833,-122.1219061058,33.63,228.2142855392095,2020-05-14-US-MTV-1\Pixel4
147,1273529784442.0,37.44657006155657,-122.12020139993356,314.67147335844936,37.4482002834,-122.1220658782,33.72,244.84883572643906,2020-05-14-US-MTV-1\Pixel4
148,1273529785442.0,37.446724626504576,-122.12034584583114,318.69412100815623,37.4483520856,-122.1222246106,33.8,245.47163084610958,2020-05-14-US-MTV-1\Pixel4
149,1273529786442.0,37.44739262608693,-122.12297701563938,-449.5094897315802,37.4485031605,-122.1223819303,33.89,134.1956464647079,2020-05-14-US-MTV-1\Pixel4
150,1273529787442.0,37.44761653469413,-122.12234651074948,-49.88180049850209,37.4486532841,-122.1225384207,33.92,116.51946098293732,2020-05-14-US-MTV-1\Pixel4
151,1273529788442.0,37.44774916433589,-122.12251207385896,-50.24849603037679,37.4488015552,-122.122693804,34.02,118.11508575658557,2020-05-14-US-MTV-1\Pixel4
152,1273529789442.0,37.44496367022992,-122.12508701828884,435.5040279026047,37.4489475751,-122.1228468609,34.11,485.1279764669635,2020-05-14-US-MTV-1\Pixel4
153,1273529790442.0,37.44946571281478,-122.12466967869504,-448.8707533745077,37.4490916002,-122.1229977533,34.21,153.34260607317873,2020-05-14-US-MTV-1\Pixel4
154,1273529791442.0,37.44830310666406,-122.12184917507648,170.9306698642095,37.4492342395,-122.1231473543,34.3,154.44443336205987,2020-05-14-US-MTV-1\Pixel4
155,1273529792442.0,37.44850140150776,-122.12198000185526,176.49517487826066,37.4493761633,-122.1232963019,34.44,151.53723188362656,2020-05-14-US-MTV-1\Pixel4
156,1273529793442.0,37.44860558429244,-122.12217007617414,174.00672353454758,37.4495180605,-122.1234456302,34.54,151.57149123325664,2020-05-14-US-MTV-1\Pixel4
157,1273529794442.0,37.448761236753946,-122.12227823577489,176.72713018916355,37.4496604172,-122.1235958593,34.64,153.38248952270587,2020-05-14-US-MTV-1\Pixel4
158,1273529795442.0,37.448639045482594,-122.12458475136948,-503.7188284757254,37.449803436,-122.123746785,34.71,149.11607954535478,2020-05-14-US-MTV-1\Pixel4
159,1273529796442.0,37.44786671231554,-122.12394092770252,-61.34435417286143,37.4499470699,-122.1238985357,34.8,231.35547698521057,2020-05-14-US-MTV-1\Pixel4
160,1273529797442.0,37.44802352951883,-122.1241046636372,-70.01181024813445,37.45009127,-122.1240509636,34.91,229.97111493334054,2020-05-14-US-MTV-1\Pixel4
161,1273529798442.0,37.44816001512629,-122.12426306441655,-66.7241322849698,37.4502350257,-122.1242028873,35.01,230.79179390335975,2020-05-14-US-MTV-1\Pixel4
162,1273529799442.0,37.44830099244084,-122.12440306334038,-67.71767562475576,37.4503776134,-122.1243531872,35.13,230.951687837504,2020-05-14-US-MTV-1\Pixel4
163,1273529800442.0,37.44843636847162,-122.1245530087826,-68.17863721733252,37.4505179636,-122.1245022522,35.27,231.5061809972242,2020-05-14-US-MTV-1\Pixel4
164,1273529801442.0,37.450704751988354,-122.12760634152306,-651.4995096466695,37.4506557112,-122.1246521163,35.37,260.84153906265726,2020-05-14-US-MTV-1\Pixel4
165,1273529802442.0,37.45151350689108,-122.12525988395748,-115.21892191307236,37.4507918653,-122.1248037454,35.43,89.77875422926563,2020-05-14-US-MTV-1\Pixel4
166,1273529803442.0,37.45007184131633,-122.12712880785514,-218.3238714083409,37.450928288,-122.1249578427,35.52,214.00030919844542,2020-05-14-US-MTV-1\Pixel4
